id_review,caption,relative_date,retrieval_date,rating,username,n_review_user,n_photo_user,url_user
ChZDSUhNMG9nS0VJQ0FnSUR0dVpxTkZREAE,"This restaurant denies access to disabled individuals with service animals, this goes against the Accessibility for Ontarians with Disabilities Act.",a month ago,03:22.6,1,Nadeem Soufian,0,https://www.google.com/maps/contrib/100260655826206048524/reviews?hl=en,
ChZDSUhNMG9nS0VJQ0FnSUNxMXUtWldBEAE,,a month ago,03:22.6,1,Sam A,43,https://www.google.com/maps/contrib/105227793397752362735/reviews?hl=en,
ChZDSUhNMG9nS0VJQ0FnSUN0NXI2ZUNBEAE,"Best jerk chicken in the city, must try if you’re in Kensington Market.",a month ago,03:22.6,5,Aarav Verma,3,https://www.google.com/maps/contrib/106005854776702278287/reviews?hl=en,
ChZDSUhNMG9nS0VJQ0FnSUN0Z09UUWJREAE,We went to the Jamaican side and got chicken curry and jerk chicken. We were almost licking the plates clean it was so good. Even the coleslaw was better than the ones I’ve had before. Will be back.,a month ago,03:22.6,5,Victoria Melts,2,https://www.google.com/maps/contrib/110119547543638354560/reviews?hl=en,
ChZDSUhNMG9nS0VJQ0FnSUROb2ZyYWFREAE,"I have only tried 3 different Caribbean places so far in my entire life as I did not grow up here, so take my review with a grain of salt. I tried their goat curry roti and will say it was one of the better ones I've had so far, the …",a month ago,03:22.6,4,A B,37,https://www.google.com/maps/contrib/110698874555716438907/reviews?hl=en,
ChdDSUhNMG9nS0VJQ0FnSUROcUp1QzVRRRAB,Food is great,2 months ago,03:28.9,4,Bryan Evora,0,https://www.google.com/maps/contrib/115848781825772062637/reviews?hl=en,
ChdDSUhNMG9nS0VJQ0FnSUNOaHU2ZDRnRRAB,Did not have panini bread at open time. Service was slow but food was decent. Fusion food was not prepared properly. It does not work as well. …,2 months ago,03:28.9,3,Sebastian Pinto,1,https://www.google.com/maps/contrib/105454214103276964727/reviews?hl=en,
ChZDSUhNMG9nS0VJQ0FnSUNOMnJtQUJBEAE,,2 months ago,03:28.9,5,Natalia Murcia Jacome,4,https://www.google.com/maps/contrib/108867342641914195335/reviews?hl=en,
ChZDSUhNMG9nS0VJQ0FnSUNscXVEcmZBEAE,The food was fantastic! The flavor of the jerk pork was amazing and so juicy! The rice and peas were great as well! The jerk pork dumpling was massive and so good and incredibly filling!,2 months ago,03:28.9,5,Ginger,80,https://www.google.com/maps/contrib/105876154481853873256/reviews?hl=en,
ChZDSUhNMG9nS0VJQ0FnSUMxN2QtVGRnEAE,,2 months ago,03:28.9,5,Eulie Reader,19,https://www.google.com/maps/contrib/100119297884448605684/reviews?hl=en,
ChZDSUhNMG9nS0VJQ0FnSUMxb2JfQ0N3EAE,The food is always on point and the owner gives amazing customer service. I'm there atleast twice a month and I enjoy Kensington Market experience.,2 months ago,03:28.9,5,M Devine,0,https://www.google.com/maps/contrib/100662097631305825407/reviews?hl=en,
ChdDSUhNMG9nS0VJQ0FnSUMxa052NXNRRRAB,"They are people with a lack of education, as I did not know English, they told me to cancel the order since I do not speak English, five people and none of them attended to me as a person, as if one were asking for food or money, how bad",3 months ago,03:28.9,1,Guillermo Herrera,15,https://www.google.com/maps/contrib/109940927824915271250/reviews?hl=en,
ChdDSUhNMG9nS0VJQ0FnSURWejVUNzVRRRAB,"Never thought to put jerk chicken on fettuccine Alfredo? Of course you didn't, but these folks did and it's 👌👌👌. …",3 months ago,03:28.9,5,Lily J. Mills,119,https://www.google.com/maps/contrib/114091740393334192912/reviews?hl=en,
ChdDSUhNMG9nS0VJQ0FnSURWNHZqTi13RRAB,"I ordered the Jerk chicken, rice and peas with coleslaw for a holiday party, the food was delicious and fresh my guests and I enjoyed it very much, definitely recommend this place for any functions or take out.",3 months ago,03:28.9,5,Senayt Tadese,0,https://www.google.com/maps/contrib/100668035074193715406/reviews?hl=en,
ChZDSUhNMG9nS0VJQ0FnSUNWdmFiS1FnEAE,,3 months ago,03:28.9,5,Keturah Gopaul,0,https://www.google.com/maps/contrib/100593731605982309005/reviews?hl=en,
ChdDSUhNMG9nS0VJQ0FnSURsNzVLbDZRRRAB,"I ordered the Jerk Chicken with rice and beans to take away.  I had the Medium size, but the small one would have been enough for one person. …",3 months ago,03:35.3,4,Javier Santos Martínez,17,https://www.google.com/maps/contrib/111540591256086684723/reviews?hl=en,
ChZDSUhNMG9nS0VJQ0FnSURsdnJ5VVRnEAE,Great food and friendly staff. The owner is a great person to talk with. Highly recommended,3 months ago,03:35.3,5,grcis,0,https://www.google.com/maps/contrib/102495530050420561391/reviews?hl=en,
ChZDSUhNMG9nS0VJQ0FnSURsb29mYmVBEAE,,3 months ago,03:35.3,5,Adriel Pereira,0,https://www.google.com/maps/contrib/114127559918237618149/reviews?hl=en,
ChZDSUhNMG9nS0VJQ0FnSURsakxTWFVnEAE,"This place I simply don’t have enough words for. My friends and I were craving jerk chicken yesterday made the long trip to Kensington to get the jerk chicken. It was just so good, best jerk chicken we have ever had in Canada. This spot is …",3 months ago,03:35.3,5,Valeria PV,24,https://www.google.com/maps/contrib/100481515510780296423/reviews?hl=en,
ChZDSUhNMG9nS0VJQ0FnSUNsODd2U0RnEAE,"Oh my God. Best goat roti ever. Great service, very friendly staff, excellent value for your food. I’m still eating it the next day it’s so much food. Will definitely be back again and again.",3 months ago,03:35.3,5,Roland Cardozo,1,https://www.google.com/maps/contrib/102605990850264744201/reviews?hl=en,
ChZDSUhNMG9nS0VJQ0FnSUNsODRpLVhREAE,It would be nice if they’d answer their phone once in a while.,3 months ago,03:35.3,1,Aiesha Robinson,0,https://www.google.com/maps/contrib/106757132054845505301/reviews?hl=en,
ChdDSUhNMG9nS0VJQ0FnSUNsdnM2MnB3RRAB,,4 months ago,03:35.3,5,Jan Jakub Śliwiński,0,https://www.google.com/maps/contrib/118036186094111293129/reviews?hl=en,
ChZDSUhNMG9nS0VJQ0FnSUNsdnRia2N3EAE,I ordered jerk Chicken fettuccine with rose sauce. and 2 stuffed dumpling to go. jerk pork stuffed dumpling and ackee and saltfish . the portions are generous and pricing is very reasonable for the quality.,4 months ago,03:35.3,4,Sonia Cole,28,https://www.google.com/maps/contrib/115004113406513202399/reviews?hl=en,
ChdDSUhNMG9nS0VJQ0FnSUNsck1pYTl3RRAB,Great food n vibe,4 months ago,03:35.3,5,D P,13,https://www.google.com/maps/contrib/106485209121408072094/reviews?hl=en,
ChdDSUhNMG9nS0VJQ0FnSUNsMkltOGlBRRAB,I have always loved Kensigton and deep in the heart is Rasta Pasta  An amazing Jamaican Fusion resturant. …,4 months ago,03:35.3,4,Nathaneal Ogunode,73,https://www.google.com/maps/contrib/109497536129939019106/reviews?hl=en,
ChdDSUhNMG9nS0VJQ0FnSUQ5d1lfVnB3RRAB,Worst experience! The guy working there is so rude.,4 days ago,04:01.5,1,Anish Chaudhary,0,https://www.google.com/maps/contrib/100638354536569347643/reviews?hl=en,
ChdDSUhNMG9nS0VJQ0FnSURkNWRURnRRRRAB,"I wanted this to be great but it was wasn't. This is a review from the perspective of a vegetarian. The vegan patty contained simple ""pot pie"" filling that didn't have any flavour. …",2 weeks ago,04:01.5,3,Kaara Van Meggelen,61,https://www.google.com/maps/contrib/108809621710758600319/reviews?hl=en,
ChZDSUhNMG9nS0VJQ0FnSUNkMl9UcmZ3EAE,"Severe burn on hand from patty, WAY TOO HOT",a month ago,04:01.5,1,Caroline Raynard,0,https://www.google.com/maps/contrib/101215224771695173023/reviews?hl=en,
ChdDSUhNMG9nS0VJQ0FnSUNkeEliazVBRRAB,"The quality is great and it's not expensive, which is a plus as the price of food in Toronto can be up there! The patties are rich and filling! Definitely will come back again!",a month ago,04:01.5,4,The Ideal Asian Guy,19,https://www.google.com/maps/contrib/117452849475063168309/reviews?hl=en,
ChdDSUhNMG9nS0VJQ0FnSUR0X1puWW1nRRAB,,a month ago,04:01.5,5,R N,5,https://www.google.com/maps/contrib/105764080013140696800/reviews?hl=en,
ChdDSUhNMG9nS0VJQ0FnSUN0Nl9lNF93RRAB,"Had the non-spicy patty and it was basically tasteless. Just cuz it's not spicy doesn't mean you can't put any seasoning at all in it, Patties Express! Will give it another shot with the spicy patty but very disappointing. Great service tho for sure!",a month ago,04:01.5,3,Ashley Garcia,0,https://www.google.com/maps/contrib/106036425555065315890/reviews?hl=en,
ChZDSUhNMG9nS0VJQ0FnSURHNzl2MERBEAE,Today was my 2nd time stopping at Pattie Express. Since trying a pattie on coco bread for the first time I feel like it's the only way to eat it! If you haven't tried it I would highly suggest popping in and giving it a go. Service has been great both times! :D,a month ago,04:01.5,5,Dawn Cadeau,40,https://www.google.com/maps/contrib/112108129678173337902/reviews?hl=en,
ChdDSUhNMG9nS0VJQ0FnSUN0NHFHTmdBRRAB,,a month ago,04:01.5,5,꾸리뱅,45,https://www.google.com/maps/contrib/102436998371418543541/reviews?hl=en,
ChdDSUhNMG9nS0VJQ0FnSUROcVlXT3BnRRAB,"We have been eating these patties for years. That is, until this week.  We've noticed with our last box of patties; they don't taste the same.  The pastry is flavorless now, and we have complained in the past about how little filling there …",a month ago,04:01.5,2,Eblis Black,0,https://www.google.com/maps/contrib/115261934370585785974/reviews?hl=en,
ChdDSUhNMG9nS0VJQ0FnSUNOM2NiOG1BRRAB,"Underwhelming spicy chicken patty and stingy with the stuffing. There is no place to sit and eat, yet they want a 15% tip for literally placing a patty in a paper bag and handing it over? Also some really miserable service staff.",2 months ago,04:01.5,1,Viraj Ranjankumar,137,https://www.google.com/maps/contrib/116238164039594260210/reviews?hl=en,
ChdDSUhNMG9nS0VJQ0FnSUQxb2V6dWxBRRAB,"I always get the vegan/vegetarian patty here,  it’s delicious. It’s always hot, even the one time I bought it two minutes before closing. The crust is perfect crisp, and I love that these aren’t deep fried!",2 months ago,04:07.9,5,Shreya C,96,https://www.google.com/maps/contrib/110426836104960211023/reviews?hl=en,
ChdDSUhNMG9nS0VJQ0FnSUQxZ2FfOTd3RRAB,,2 months ago,04:07.9,5,Anna Drzewiecka,0,https://www.google.com/maps/contrib/116376822926916264614/reviews?hl=en,
ChZDSUhNMG9nS0VJQ0FnSUMxc1pHNWJnEAE,I liked the vegan Pattie!,2 months ago,04:07.9,5,Nefarian,551,https://www.google.com/maps/contrib/100553179173332436319/reviews?hl=en,
ChdDSUhNMG9nS0VJQ0FnSUMxdHFIM2p3RRAB,"Dough and filling ratio was just perfect for a snack size. Filling was flavorful and dough was flaky. Would not say it is the best patty in Toronto but for downtown with $2.50 per patty, not too bad.",2 months ago,04:07.9,5,Ok Sun,158,https://www.google.com/maps/contrib/116532235793963203071/reviews?hl=en,
ChdDSUhNMG9nS0VJQ0FnSUMxeHBHUW13RRAB,Really great place and staff remember your needs if you go there often.  I feel sad that I saw one customer was yelling and being violence towards one of the staff after he couldn't return his Food( he ate half of it already). It was rediculous.,2 months ago,04:07.9,5,Kalista G,3,https://www.google.com/maps/contrib/116063127407249410149/reviews?hl=en,
ChdDSUhNMG9nS0VJQ0FnSUMxbW9QOTF3RRAB,Cheap! Convenient! Fast! Can’t go wrong.,2 months ago,04:07.9,5,Nadia,140,https://www.google.com/maps/contrib/110928551179263166703/reviews?hl=en,
ChdDSUhNMG9nS0VJQ0FnSUMxMEpqdnlRRRAB,Bad food Bad experience Bad service …,3 months ago,04:07.9,1,PARRY PONA,10,https://www.google.com/maps/contrib/105768172414616234152/reviews?hl=en,
ChdDSUhNMG9nS0VJQ0FnSURWOVpyV21RRRAB,Quick service even though there is usually a line. They simultaneously take orders and payment at the same time. Patties taste great. Environment is what you’d expect from a mall but it’s in one of the less busier parts of eaton.,3 months ago,04:07.9,5,Fanny Zhang,46,https://www.google.com/maps/contrib/103867766103690079957/reviews?hl=en,
ChZDSUhNMG9nS0VJQ0FnSURWaWQ3VVhBEAE,The Patties are great but for some reason they hire the most unfriendly and sullen staff at the Eaton Center Location who go out of their way to make buying a horrible experience. I would rather go to the Sheraton Location than here. 2 …,3 months ago,04:07.9,2,David Noronha,46,https://www.google.com/maps/contrib/114570812571746956866/reviews?hl=en,
ChdDSUhNMG9nS0VJQ0FnSURWZ3V6dG9BRRAB,"Vegetable patty is 90% dough filled with just a few lonely peas, carrot bits and cut string beans in a glob of starchy, transparent sauce. I had two patties, and both were the same: Starting at a corner, I ate 3/4 of the thing as sheer …",3 months ago,04:07.9,1,Jody Levine,0,https://www.google.com/maps/contrib/103870509166028169012/reviews?hl=en,
ChZDSUhNMG9nS0VJQ0FnSUNWLXBleFRBEAE,,3 months ago,04:14.2,5,Lauryn Stewart,0,https://www.google.com/maps/contrib/117128533732364468181/reviews?hl=en,
ChdDSUhNMG9nS0VJQ0FnSUNsLTdqMGx3RRAB,Recently visited this place and tried their Veg Patty and it was tasty and flavourful. For the price It’s very good and I will definitely visit again.,3 months ago,04:14.2,4,Kishan V,150,https://www.google.com/maps/contrib/108060138942861502843/reviews?hl=en,
ChZDSUhNMG9nS0VJQ0FnSUNsOHE3WlVnEAE,"Great taste, fast service and reasonable priced. Patties are even good reheated the next day",4 months ago,04:14.2,5,Meaghan McGill,56,https://www.google.com/maps/contrib/101552535360837850362/reviews?hl=en,
ChdDSUhNMG9nS0VJQ0FnSUNsb05ucWd3RRAB,"Good service, great patties and decent prices. I will be returning many times.",4 months ago,04:14.2,5,Joe Bochek,128,https://www.google.com/maps/contrib/113335249871749981533/reviews?hl=en,
ChZDSUhNMG9nS0VJQ0FnSURGay1ieFJREAE,,4 months ago,04:14.2,5,Timmoy Millan,5,https://www.google.com/maps/contrib/117170349771184407573/reviews?hl=en,
ChdDSUhNMG9nS0VJQ0FnSURGNXItSjd3RRAB,For me it was just okay the crust is kind of doughy not buttery flaky  and not enough spice for extra spicy it's like a mild.,4 months ago,04:14.2,3,Sharon M.,107,https://www.google.com/maps/contrib/115185361818228595676/reviews?hl=en,
ChZDSUhNMG9nS0VJQ0FnSUM1dDVuRUhnEAE,"Was trying to order half dozen, then the asian guy from the cashier thought i was ordering one dozen, i told him i am ordering just half! He kept on insisting that he heard one dozen! …",5 months ago,04:14.2,1,Jefferson Soralbo,15,https://www.google.com/maps/contrib/104612601850925094867/reviews?hl=en,
ChdDSUhNMG9nS0VJQ0FnSUM1NFpIc3VnRRAB,"Quick, delicious and cheap  for a small snack. Service was amazing. Greeted at cash and thanked after paying .",5 months ago,04:14.2,5,Maribel Cardozo Romero,0,https://www.google.com/maps/contrib/110149937411190406580/reviews?hl=en,
ChdDSUhNMG9nS0VJQ0FnSURaNmN6a3RBRRAB,This was the worst patty I ever had in my entire life… why the hell is it so watery and insanely hot temperature? It burned my face.,5 months ago,04:14.2,1,S B,0,https://www.google.com/maps/contrib/113288726302989042607/reviews?hl=en,
ChZDSUhNMG9nS0VJQ0FnSURaa2Y3MVZREAE,Best patties!!!,5 months ago,04:14.2,5,Bunmi Borisade,12,https://www.google.com/maps/contrib/111156213885384133422/reviews?hl=en,
ChZDSUhNMG9nS0VJQ0FnSURaam9qSUVREAE,,5 months ago,04:20.6,4,Kristina Mark-Yam,5,https://www.google.com/maps/contrib/101425874426452191570/reviews?hl=en,
ChZDSUhNMG9nS0VJQ0FnSURaeG9faVNREAE,Patties are hot and are packed with meat.,5 months ago,04:20.6,5,Merih Tekle,120,https://www.google.com/maps/contrib/104510814097203349131/reviews?hl=en,
ChZDSUhNMG9nS0VJQ0FnSURaNk1mY2JBEAE,,5 months ago,04:20.6,2,Matthew Chung,49,https://www.google.com/maps/contrib/104677129684207551436/reviews?hl=en,
ChZDSUhNMG9nS0VJQ0FnSUNaNWUtMWV3EAE,,6 months ago,04:20.6,4,Arad Deli,9,https://www.google.com/maps/contrib/108927188910283213372/reviews?hl=en,
ChdDSUhNMG9nS0VJQ0FnSUNabWQzeXV3RRAB,I often get it from here and I love their Pattie’s. Only once it tasted off but otherwise it’s really good.,6 months ago,04:20.6,4,Akarsh Thodupunuri,79,https://www.google.com/maps/contrib/116024299231268063788/reviews?hl=en,
ChdDSUhNMG9nS0VJQ0FnSUNaNnRiYzRnRRAB,Pocket filled with goodness. Had the vege option. Really tasty and filling.,6 months ago,04:20.6,4,zac Md,44,https://www.google.com/maps/contrib/116810904743312828025/reviews?hl=en,
ChZDSUhNMG9nS0VJQ0FnSUNadE1IREh3EAE,Best patties in Canada!,6 months ago,04:20.6,5,Ahmed Lakhani,5,https://www.google.com/maps/contrib/115134144831077560792/reviews?hl=en,
ChdDSUhNMG9nS0VJQ0FnSUNaLUlDVF9RRRAB,"Bunch of scorching hot gravy in a patty, barely any meat inside. They don't have a clue how to make Jamaican patties, very disappointing.",6 months ago,04:20.6,2,Hafiz Shariff,289,https://www.google.com/maps/contrib/106343590044838442190/reviews?hl=en,
ChZDSUhNMG9nS0VJQ0FnSURwNS1tS1NREAE,"Service is fast but the food sucked. Barely any filling, bread wasn’t soft, extra spicy was mild. Try a different location they make them better in the path.",6 months ago,04:20.6,1,nicoleski,0,https://www.google.com/maps/contrib/107740033624993727811/reviews?hl=en,
ChZDSUhNMG9nS0VJQ0FnSUNwdWZMd1dREAE,,7 months ago,04:20.6,5,ives.c henry,0,https://www.google.com/maps/contrib/100123497752811630390/reviews?hl=en,
ChZDSUhNMG9nS0VJQ0FnSUNwZ2NuS0dBEAE,,7 months ago,04:26.9,5,Kay H,70,https://www.google.com/maps/contrib/112573774481190034499/reviews?hl=en,
ChZDSUhNMG9nS0VJQ0FnSUNwME1YbWVREAE,,7 months ago,04:26.9,5,Akbar Ali Khaliqdina,104,https://www.google.com/maps/contrib/106412386184057134047/reviews?hl=en,
ChZDSUhNMG9nS0VJQ0FnSUNwa0tlUlBnEAE,"I approve the Veg. Patty, i wish they had a spicy version of it.  Thanks to Mr.Pretzel for the ketchup hehe",7 months ago,04:26.9,4,Jeet Patel,0,https://www.google.com/maps/contrib/101463591113046655510/reviews?hl=en,
ChdDSUhNMG9nS0VJQ0FnSURKbjZuaW1nRRAB,"Affordable spot for a snack or small meal. Patties are hot, flaky, and inexpensive.",7 months ago,04:26.9,5,Eileen Lau,419,https://www.google.com/maps/contrib/101426820083722920347/reviews?hl=en,
ChdDSUhNMG9nS0VJQ0FnSURKbnRpUG93RRAB,because I insist on factoring price into everything I review this gets a good 4.5 stars from me. …,8 months ago,04:26.9,4,Ariel Jewel,138,https://www.google.com/maps/contrib/111418563977977305187/reviews?hl=en,
ChdDSUhNMG9nS0VJQ0FnSURKanVxRXFBRRAB,Worse customer service ever the messed up my order and then refused to fix HIS mistake and very unprofessional and called security,8 months ago,04:26.9,1,Nia bennett,0,https://www.google.com/maps/contrib/101350229461708419438/reviews?hl=en,
ChdDSUhNMG9nS0VJQ0FnSURKOXJ2LXhBRRAB,Nice little place to stop for a snack and drink,8 months ago,04:26.9,4,P Diddly,121,https://www.google.com/maps/contrib/113090517573666849631/reviews?hl=en,
ChdDSUhNMG9nS0VJQ0FnSURKMHNhZ3ZBRRAB,"The taste was pretty underwhelming and so was the quantity of the filling. But if you are really hungry and don't want to spend a lot, go for it.",8 months ago,04:26.9,3,D S,190,https://www.google.com/maps/contrib/113477187287091944411/reviews?hl=en,
ChdDSUhNMG9nS0VJQ0FnSURKa3RHSXlRRRAB,"This place used to be good but now it’s hard to find any meat at all, it’s just basically gravy in a patty",8 months ago,04:26.9,1,Mehek Mansure,54,https://www.google.com/maps/contrib/115652478771701790010/reviews?hl=en,
ChZDSUhNMG9nS0VJQ0FnSURKNFBEYUt3EAE,,8 months ago,04:26.9,4,CJ ZS,41,https://www.google.com/maps/contrib/114508988624059890725/reviews?hl=en,
ChZDSUhNMG9nS0VJQ0FnSUQ5eTZydGJ3EAE,Probably the best Lebanese restaurant/cuisine you will ever have - the service is impeccable and the atmosphere is always a great vibe def a go to,16 hours ago,04:53.2,5,Ziad Feghali,0,https://www.google.com/maps/contrib/114113394715042691919/reviews?hl=en,
ChZDSUhNMG9nS0VJQ0FnSUQ5ODVmRERREAE,,20 hours ago,04:53.2,5,Samantha Annette,3,https://www.google.com/maps/contrib/116662885803511907221/reviews?hl=en,
ChdDSUhNMG9nS0VJQ0FnSUQ5dGF2TmlnRRAB,We didn’t continue on our reservation. We didn’t feel welcomed,2 days ago,04:53.2,3,Noura Rayan,23,https://www.google.com/maps/contrib/116691722446325715135/reviews?hl=en,
ChZDSUhNMG9nS0VJQ0FnSUQ5aGQ3MUZ3EAE,An incredible experience. The food and service is out of this world. An absolute culinary triumph. A true gem.,2 days ago,04:53.2,5,Brandon Bell,58,https://www.google.com/maps/contrib/117493535361044540380/reviews?hl=en,
ChdDSUhNMG9nS0VJQ0FnSUQ5NmRpZDRRRRAB,,3 days ago,04:53.2,5,John Khoushoo,0,https://www.google.com/maps/contrib/105715062614666486375/reviews?hl=en,
ChdDSUhNMG9nS0VJQ0FnSUQ5OFo3dXh3RRAB,"I came here for the first time today on my birthday with my girlfriend. Paris gave me the best experience I’ve had at any restaurant in my life. No brainer that I’ll be returning and telling all my friends about this place. Highly recommend Lebanese Rice, Chicken Tawook and Truffle Rakakat",3 days ago,04:53.2,5,Dizzy,0,https://www.google.com/maps/contrib/110403860600353058827/reviews?hl=en,
ChZDSUhNMG9nS0VJQ0FnSUQ5c2JySkR3EAE,"Booked my birthday brunch here and had a wonderful experience. -the reservation staff was very responsive in the coordination stage and accommodated my requests (dietary, allowing me to come early to decorate the table) …",3 days ago,04:53.2,5,Melody Woo,15,https://www.google.com/maps/contrib/100441512225883370962/reviews?hl=en,
ChZDSUhNMG9nS0VJQ0FnSUQ5MW9EdlNnEAE,Arrived as a stranger but left feeling like family. Such delicious food and the best service. Can't wait to go back.,5 days ago,04:53.2,5,Heather McCullough,127,https://www.google.com/maps/contrib/102715401155964480746/reviews?hl=en,
ChdDSUhNMG9nS0VJQ0FnSUQ5bXRIcmtRRRAB,Thank you for the great food and service. Had a great time and enjoyed celebrating my special day. Would return for brunch😊 …,6 days ago,04:53.2,5,Grace Alindayo,2,https://www.google.com/maps/contrib/117425736226637884091/reviews?hl=en,
ChdDSUhNMG9nS0VJQ0FnSUQ5d3FhaXd3RRAB,Delicious food and drinks. The staff were amazing.,a week ago,04:53.2,5,Nina C,0,https://www.google.com/maps/contrib/103908461205784439905/reviews?hl=en,
ChZDSUhNMG9nS0VJQ0FnSUQ5NE1MUlZ3EAE,,a week ago,04:59.5,4,Ian Hannah,74,https://www.google.com/maps/contrib/117570909356993346383/reviews?hl=en,
ChZDSUhNMG9nS0VJQ0FnSUM5djVmRVJ3EAE,,a week ago,04:59.5,5,Hesham Shafie,49,https://www.google.com/maps/contrib/101385462835498294460/reviews?hl=en,
ChZDSUhNMG9nS0VJQ0FnSUM5Ml9QMEVBEAE,Amal is a beautiful restaurant with great service and delicious food.   I went with 3 girlfriends and we shared the Crispy Eggplant starter and also the Skewer platter for four. It was a lot of food - all meats were tender and flavourful.,a week ago,04:59.5,5,Wendy D,53,https://www.google.com/maps/contrib/104307782976401461901/reviews?hl=en,
ChZDSUhNMG9nS0VJQ0FnSUM5Zy1yYWJREAE,,a week ago,04:59.5,5,Kim Cheng,677,https://www.google.com/maps/contrib/117517058685448738446/reviews?hl=en,
ChZDSUhNMG9nS0VJQ0FnSUM5OWVPNkVBEAE,Amal is the first fancy restaurant I’ve visited.  I decided to go full veg and ordered the following: 1) Muhammara dip; 2) Spinach …,a week ago,04:59.5,4,Rishi Shah,11,https://www.google.com/maps/contrib/115558215313803996283/reviews?hl=en,
ChZDSUhNMG9nS0VJQ0FnSUM5NmV6bFRBEAE,"Was excited to try this place as I saw it on social media.  Beautiful place inside.  I called in before and asked if I needed a reservation for just 1 person, they said I can just walk in. …",2 weeks ago,04:59.5,1,Sammy GC,0,https://www.google.com/maps/contrib/113410292604507438370/reviews?hl=en,
ChdDSUhNMG9nS0VJQ0FnSUM5eWZ2cGtBRRAB,Absolutely stunning decor and atmosphere. The staff was exceptionally friendly and helpful when it came to reccomendations off the menu. The cocktails were creative and delicious.,2 weeks ago,04:59.5,5,Joti M.,63,https://www.google.com/maps/contrib/102547488937005047681/reviews?hl=en,
ChdDSUhNMG9nS0VJQ0FnSUM5c2JtbW5RRRAB,"Amazing place! Went to Amal for the first time after hearing a lot from people. Went for birthday celebration and it was amazing. Very friendly staff, amazing ambience and awesome food. A lovely downtown view if you sit near the windows …",2 weeks ago,04:59.5,5,Nimish Kulkarni,8,https://www.google.com/maps/contrib/114573907809666647416/reviews?hl=en,
ChdDSUhNMG9nS0VJQ0FnSUM5c1pDTTlBRRAB,Definitely a place you’ll come back to!,2 weeks ago,04:59.5,5,Shawn,43,https://www.google.com/maps/contrib/106055908394638008676/reviews?hl=en,
ChdDSUhNMG9nS0VJQ0FnSUM5M3ZYVDdBRRAB,,2 weeks ago,04:59.5,5,Hetaf Naser,0,https://www.google.com/maps/contrib/108306446369614752539/reviews?hl=en,
ChdDSUhNMG9nS0VJQ0FnSUNacHFXLXdnRRAB,I fell in love with Lebanese cuisine💕 Pistachio kabab was really good! And passion fruit mock-tail now is my fav here (sweet and fresh). …,2 weeks ago,05:05.8,5,Kate Iln,11,https://www.google.com/maps/contrib/114909088449372776065/reviews?hl=en,
ChdDSUhNMG9nS0VJQ0FnSUM5LW9lNy1nRRAB,"This is probably the most beautiful restaurant I have ever been to. The inside was so nicely decorated, spacious and comfortable. Our waiter was very kind and helpful. The Baba Ghanoush appetizer was a little heavy on tahini but I did like …",2 weeks ago,05:05.8,5,Kate Wang,152,https://www.google.com/maps/contrib/103080242233242405420/reviews?hl=en,
ChdDSUhNMG9nS0VJQ0FnSUM5dXNhdG1BRRAB,"We went to Amal on Sunday March 3, and the experience was absolutely amazing. The food and the atmosphere were great. Our server, Lala, was so kind and attentive. She did a great job in ensuring that our time at Amal was memorable. I will definitely come again!",2 weeks ago,05:05.8,5,Raman Singh,0,https://www.google.com/maps/contrib/103933249146041456808/reviews?hl=en,
ChZDSUhNMG9nS0VJQ0FnSUM5dXZyVE5nEAE,"I come here all the time, but nothing tops the service we received last night. As always, the food was incredible and the atmosphere and design was beautiful! Lala was our server and she was so kind and attentive to our table. She definitely made the experience ten times better.",2 weeks ago,05:05.8,5,Ruby Si,0,https://www.google.com/maps/contrib/107896664802495731377/reviews?hl=en,
ChdDSUhNMG9nS0VJQ0FnSUQ2MkxEV3BBRRAB,"Very hard to get reservations. Extraordinary tasty and well served food - AMAZING service, friendly hostesses. Definitely try the famous Amal's Hummas, Rakakat & Pistachio Kabob. The belly dancer was not as entertaining but the music …",2 weeks ago,05:05.8,5,Shayesteh Z,105,https://www.google.com/maps/contrib/104033168362372283234/reviews?hl=en,
ChdDSUhNMG9nS0VJQ0FnSUM5ckstbTRnRRAB,"Such amazing food and service, beautiful ambiance",2 weeks ago,05:05.8,5,Sheniz Eryuzlu,0,https://www.google.com/maps/contrib/117638247062964125986/reviews?hl=en,
ChdDSUhNMG9nS0VJQ0FnSUM5ckp6aTVnRRAB,I have been to the restaurant for Friday lunch and Saturday dinner. It's a nice restaurant to try Lebanese food with Middle Eastern ambiance. …,2 weeks ago,05:05.9,4,Ayoub H,2,https://www.google.com/maps/contrib/106698234675683503209/reviews?hl=en,
ChdDSUhNMG9nS0VJQ0FnSUM5ckl6QW1RRRAB,"I had extremely high expectations going to a michellin star restaurant. The dips are amazing, thr best hummus I ever had. I got the beef skewer and the cook on it was very inconsistent. I ordered it medium rare and I had 1 beef cube that …",2 weeks ago,05:05.9,4,Yumi K,0,https://www.google.com/maps/contrib/115398624534954880080/reviews?hl=en,
ChZDSUhNMG9nS0VJQ0FnSUM5ekx1R0ZREAE,,2 weeks ago,05:05.9,5,K K,0,https://www.google.com/maps/contrib/115328784062566285986/reviews?hl=en,
