id_review,caption,relative_date,retrieval_date,rating,username,n_review_user,n_photo_user,url_user,restaurant
ChZDSUhNMG9nS0VJQ0FnSUNkaS12OENREAE,Very tasty food thank you,a month ago,53:31.7,5,Noshin Shaikh,0,https://www.google.com/maps/contrib/109124090723925108283/reviews?hl=en,,ANGITHI BBQ Biryani and Wraps
ChZDSUhNMG9nS0VJQ0FnSUNkelllREZnEAE,Good service,a month ago,53:38.3,5,Sanju Saini,0,https://www.google.com/maps/contrib/116161554300225298166/reviews?hl=en,,ANGITHI BBQ Biryani and Wraps
ChdDSUhNMG9nS0VJQ0FnSUNkOVo3eHdBRRAB,"The dining experience at the restaurant was truly delightful. The food was delicious, and the service was excellent. The staff was friendly and attentive, adding to the overall enjoyment of the evening. The ambiance and presentation of the …",a month ago,53:38.3,5,Preet jugait,2,https://www.google.com/maps/contrib/106994834905798666626/reviews?hl=en,,ANGITHI BBQ Biryani and Wraps
ChZDSUhNMG9nS0VJQ0FnSUNkMVpfYVNBEAE,"As a certified food and Sanitation Quality inspector, I have been to Angithi restaurant once and would not hesitate to go over and over again. Food was so yummy that I wanted to take a look of what happens inside the kitchen and to my great …",a month ago,53:38.3,5,Shamrez Khan,3,https://www.google.com/maps/contrib/117989085337062590430/reviews?hl=en,,ANGITHI BBQ Biryani and Wraps
ChdDSUhNMG9nS0VJQ0FnSUNkb3NLNjBRRRAB,,a month ago,53:38.3,4,Joanne Hong,92,https://www.google.com/maps/contrib/107880789216423752551/reviews?hl=en,,ANGITHI BBQ Biryani and Wraps
ChdDSUhNMG9nS0VJQ0FnSUNkblBQeXpBRRAB,,a month ago,53:38.3,5,Abhi Walia,0,https://www.google.com/maps/contrib/102338226254771749123/reviews?hl=en,,ANGITHI BBQ Biryani and Wraps
ChZDSUhNMG9nS0VJQ0FnSUNkeUo3bFV3EAE,The food of this restaurant is amazing and the service is very quick.,a month ago,53:38.3,5,Prabh Khaira,1,https://www.google.com/maps/contrib/105690924437091755070/reviews?hl=en,,ANGITHI BBQ Biryani and Wraps
ChdDSUhNMG9nS0VJQ0FnSUNkeUliRXlnRRAB,,a month ago,53:38.3,5,David Pike,62,https://www.google.com/maps/contrib/115704791213846144772/reviews?hl=en,,ANGITHI BBQ Biryani and Wraps
ChZDSUhNMG9nS0VJQ0FnSUNkMFBfMkZBEAE,Butter Chicken here is Delicious 😋 Must Try.. …,a month ago,53:38.3,5,Rahul Nawale,1,https://www.google.com/maps/contrib/117719568987387535324/reviews?hl=en,,ANGITHI BBQ Biryani and Wraps
ChdDSUhNMG9nS0VJQ0FnSUNka1BqaWlnRRAB,Came here for dine in and ordered non veg thali i would say best food i have ever had the quality and taste is awesome. Will definitely visit again.,a month ago,53:38.3,5,Chetna Nain,1,https://www.google.com/maps/contrib/110565034140350627973/reviews?hl=en,,ANGITHI BBQ Biryani and Wraps
ChZDSUhNMG9nS0VJQ0FnSUNkd0w2T1ZREAE,,a month ago,53:38.3,5,Sahil Saini,0,https://www.google.com/maps/contrib/111759173651786700058/reviews?hl=en,,ANGITHI BBQ Biryani and Wraps
ChZDSUhNMG9nS0VJQ0FnSURkdDhHNGVnEAE,"Laziz Curry Kitchen has the best meals that accommodate people from all cultures, prepared by qualified chefs and who serve with good attitude. Good work Laziz and keep it up!!",3 weeks ago,54:05.0,5,Jackson Mungai,0,https://www.google.com/maps/contrib/108910289274195480454/reviews?hl=en,,Laziz Curry Kitchen
ChdDSUhNMG9nS0VJQ0FnSURkdzh6eDNnRRAB,,3 weeks ago,54:05.0,1,Artur Talkowski,0,https://www.google.com/maps/contrib/114605209657872458747/reviews?hl=en,,Laziz Curry Kitchen
ChdDSUhNMG9nS0VJQ0FnSUR0MzdTOTVBRRAB,,a month ago,54:05.0,5,Ali Shaik,2,https://www.google.com/maps/contrib/105079096627626824115/reviews?hl=en,,Laziz Curry Kitchen
ChZDSUhNMG9nS0VJQ0FnSURObDhtV2RBEAE,,a month ago,54:05.0,5,Kelly Kwan,215,https://www.google.com/maps/contrib/100741149174657118772/reviews?hl=en,,Laziz Curry Kitchen
ChdDSUhNMG9nS0VJQ0FnSUROemZxTXZnRRAB,Pretty decent Small portions though but can't complain much because prices are good,a month ago,54:05.0,4,William,371,https://www.google.com/maps/contrib/108933022916748714618/reviews?hl=en,,Laziz Curry Kitchen
ChdDSUhNMG9nS0VJQ0FnSUNOdk1Qem13RRAB,,2 months ago,54:05.1,4,Deejay Prefixx,7,https://www.google.com/maps/contrib/106860513588094423831/reviews?hl=en,,Laziz Curry Kitchen
ChZDSUhNMG9nS0VJQ0FnSUQxdGQ3dEZBEAE,"Chicken Biryani is a bit bland, but with the option to get a curry gravy on top (I always choose butter chicken), it's a cheap and filling meal. Unfortunately this time the biryani was cold and a bit overcooked-I would come before the …",2 months ago,54:05.1,4,Ana Han,40,https://www.google.com/maps/contrib/113156690939149432099/reviews?hl=en,,Laziz Curry Kitchen
ChdDSUhNMG9nS0VJQ0FnSUQxam9mZHVnRRAB,The food taste pathetic. You look at the food in the kitchen it's seems old and not fresh at all. Trust me it don't taste at all indian.,2 months ago,54:05.1,1,SiD The Beat,102,https://www.google.com/maps/contrib/109196941371167505122/reviews?hl=en,,Laziz Curry Kitchen
ChZDSUhNMG9nS0VJQ0FnSUMxZzVqY0J3EAE,"What a gem! People are nice, portion is huge, and it’s so budget friendly! I tried lamb biriyani ($9.99 plus tax) today and was full already by only eating the meat. …",2 months ago,54:05.1,5,Yuyu X,99,https://www.google.com/maps/contrib/112439402558243746931/reviews?hl=en,,Laziz Curry Kitchen
ChdDSUhNMG9nS0VJQ0FnSUMxenVfcTBRRRAB,"It is a really good place ,and food quality is also very good..",2 months ago,54:05.1,5,Nsubuga Hakimu,0,https://www.google.com/maps/contrib/109333131740946893742/reviews?hl=en,,Laziz Curry Kitchen
ChdDSUhNMG9nS0VJQ0FnSUMxN0otNmpBRRAB,,2 months ago,54:11.6,5,raihan ramim,2,https://www.google.com/maps/contrib/103685010933989617323/reviews?hl=en,,Laziz Curry Kitchen
ChdDSUhNMG9nS0VJQ0FnSURWNmJHMGpRRRAB,,3 months ago,54:11.6,4,Umara Walker,0,https://www.google.com/maps/contrib/103615602543054396749/reviews?hl=en,,Laziz Curry Kitchen
ChdDSUhNMG9nS0VJQ0FnSURWZ3F2Q29RRRAB,,3 months ago,54:11.6,3,Himanshu Dubey,9,https://www.google.com/maps/contrib/113447902863468953395/reviews?hl=en,,Laziz Curry Kitchen
ChZDSUhNMG9nS0VJQ0FnSUNWalpUUE93EAE,Ok so I am basically rating this place based on the quality of the food and price.  Keep in mind this is Toronto and I’ve seen places charge arm and leg for a tiny sandwich however this place give you a very large amount of plate of rice …,3 months ago,54:11.6,5,Bunny,69,https://www.google.com/maps/contrib/105392393838302806880/reviews?hl=en,,Laziz Curry Kitchen
ChdDSUhNMG9nS0VJQ0FnSUNWN05ITzFRRRAB,,3 months ago,54:11.6,5,Annette Mathu,11,https://www.google.com/maps/contrib/114221360376229180020/reviews?hl=en,,Laziz Curry Kitchen
ChZDSUhNMG9nS0VJQ0FnSURKck56ME5nEAE,Why is the best food in the city also the most inexpensive?,3 months ago,54:11.6,5,David Ayer,34,https://www.google.com/maps/contrib/116419062441852943791/reviews?hl=en,,Laziz Curry Kitchen
ChdDSUhNMG9nS0VJQ0FnSURsb3RXenNRRRAB,,3 months ago,54:11.6,5,Nalule Aisha,0,https://www.google.com/maps/contrib/111912619839354270745/reviews?hl=en,,Laziz Curry Kitchen
ChdDSUhNMG9nS0VJQ0FnSUNsMXVhVTFnRRAB,,4 months ago,54:11.6,1,Kashumba Darius,0,https://www.google.com/maps/contrib/116580925132827296332/reviews?hl=en,,Laziz Curry Kitchen
ChZDSUhNMG9nS0VJQ0FnSUNseXItMlJREAE,,4 months ago,54:11.6,5,NELSON MOSE,11,https://www.google.com/maps/contrib/114996642180765247672/reviews?hl=en,,Laziz Curry Kitchen
ChZDSUhNMG9nS0VJQ0FnSURGMDhDUVZREAE,,4 months ago,54:11.6,5,FRED KIMANI,0,https://www.google.com/maps/contrib/100881997890910908578/reviews?hl=en,,Laziz Curry Kitchen
ChdDSUhNMG9nS0VJQ0FnSURGdzZ1TmdRRRAB,Just casual restaurant with very nice Indian/Pakistani food their Lamb Biryani especially. Great place for a pocket friendly but delicious meal.,4 months ago,54:18.1,3,Erick Obae,0,https://www.google.com/maps/contrib/114083252217794316727/reviews?hl=en,,Laziz Curry Kitchen
ChZDSUhNMG9nS0VJQ0FnSUNGcTh5VU53EAE,Very good Bangladeshi food at a reasonable price in downtown toronto. The owner Labu bhai is a nice guy to get along. Enjoyed their food everytime.,4 months ago,54:18.1,4,Sayeed Ahamed,143,https://www.google.com/maps/contrib/108528433493799013558/reviews?hl=en,,Laziz Curry Kitchen
ChZDSUhNMG9nS0VJQ0FnSUNGelk3aVV3EAE,Food was good before some new guys working now they are doing nothing always something is missing last time i came 7pm no chicken biriyani just biriyani rice also charged me more it was good before now going down also give way less portion now,4 months ago,54:18.1,1,Miandad Raj,3,https://www.google.com/maps/contrib/104406599382506885834/reviews?hl=en,,Laziz Curry Kitchen
ChdDSUhNMG9nS0VJQ0FnSUQ1anBIUm13RRAB,Ceratinly not a fancy place due to the surroundings and the people who visit but a good place for takeout food …,4 months ago,54:18.1,5,Srinivas Pai,110,https://www.google.com/maps/contrib/116976160955722141069/reviews?hl=en,,Laziz Curry Kitchen
ChdDSUhNMG9nS0VJQ0FnSUNKOTVTWTVnRRAB,,5 months ago,54:18.1,3,Misiga,2,https://www.google.com/maps/contrib/113023571010079582870/reviews?hl=en,,Laziz Curry Kitchen
ChdDSUhNMG9nS0VJQ0FnSURaaWNfc3hRRRAB,,5 months ago,54:18.1,2,Kyle Barlow,0,https://www.google.com/maps/contrib/108388016371911297338/reviews?hl=en,,Laziz Curry Kitchen
ChZDSUhNMG9nS0VJQ0FnSUNwNThfdUVREAE,Your meals never disappoints,5 months ago,54:18.1,5,Mercy Koech,6,https://www.google.com/maps/contrib/109480061008035962209/reviews?hl=en,,Laziz Curry Kitchen
ChdDSUhNMG9nS0VJQ0FnSURadnV5WWx3RRAB,,5 months ago,54:18.1,5,Cynthia Mwende,0,https://www.google.com/maps/contrib/105214318449133000722/reviews?hl=en,,Laziz Curry Kitchen
ChdDSUhNMG9nS0VJQ0FnSURac3N6bTVRRRAB,,5 months ago,54:18.1,5,Ajfarul Islam,2,https://www.google.com/maps/contrib/114712948819356125361/reviews?hl=en,,Laziz Curry Kitchen
ChZDSUhNMG9nS0VJQ0FnSURaMkl2V0VnEAE,,5 months ago,54:18.1,4,Ken McDonald,49,https://www.google.com/maps/contrib/116575868422471317258/reviews?hl=en,,Laziz Curry Kitchen
ChZDSUhNMG9nS0VJQ0FnSUNaLWZpZ2N3EAE,,6 months ago,54:24.7,5,Solomon Ndungu,1,https://www.google.com/maps/contrib/109122840313259285713/reviews?hl=en,,Laziz Curry Kitchen
ChdDSUhNMG9nS0VJQ0FnSUNacnBlVTNRRRAB,the waiter is rude and there are no toilets we had to leave the restaurant because of his behavior,6 months ago,54:24.7,1,Raouani Baha eddine,0,https://www.google.com/maps/contrib/103873538450302941510/reviews?hl=en,,Laziz Curry Kitchen
ChdDSUhNMG9nS0VJQ0FnSUNabXI3cWpBRRAB,Great customer service! Workers were really nice. Just dont get the mild briyani cuz there isn’t much flavour,6 months ago,54:24.7,5,azalfa imtiaz,0,https://www.google.com/maps/contrib/102389259522676784982/reviews?hl=en,,Laziz Curry Kitchen
ChdDSUhNMG9nS0VJQ0FnSURwM09mQTBRRRAB,,7 months ago,54:24.7,5,Judy Njeri,0,https://www.google.com/maps/contrib/117379031273874828508/reviews?hl=en,,Laziz Curry Kitchen
ChZDSUhNMG9nS0VJQ0FnSUNwczhtMkNBEAE,,7 months ago,54:24.7,5,Kasunge Ronald,2,https://www.google.com/maps/contrib/101166512239368386253/reviews?hl=en,,Laziz Curry Kitchen
ChdDSUhNMG9nS0VJQ0FnSUNwaG96X3pBRRAB,The only reason you'll want to visit this place is to roll dice with your digestive system. The place is disgusting and unclean and...... It felt absolutely different from any other dining experience and that.... I appreciate. Also VERY CHEAP prices for very bland food.,7 months ago,54:24.7,1,G GK,505,https://www.google.com/maps/contrib/111406452555145431260/reviews?hl=en,,Laziz Curry Kitchen
ChdDSUhNMG9nS0VJQ0FnSUNwclltVzVnRRAB,,7 months ago,54:24.7,5,Lydia Vuguza,14,https://www.google.com/maps/contrib/108843048526194616817/reviews?hl=en,,Laziz Curry Kitchen
ChZDSUhNMG9nS0VJQ0FnSUNweHRuTGNREAE,,7 months ago,54:24.7,5,Jakila J.,26,https://www.google.com/maps/contrib/116958598287986981612/reviews?hl=en,,Laziz Curry Kitchen
ChdDSUhNMG9nS0VJQ0FnSURKNjZ5VXN3RRAB,Need more deshi restaurants in Banglatown West.,7 months ago,54:24.7,5,Khan Adib,188,https://www.google.com/maps/contrib/117944375160999530254/reviews?hl=en,,Laziz Curry Kitchen
ChZDSUhNMG9nS0VJQ0FnSURKX1Bqd0FnEAE,,8 months ago,54:24.7,5,Baqui Billah,38,https://www.google.com/maps/contrib/113273543914449572342/reviews?hl=en,,Laziz Curry Kitchen
ChdDSUhNMG9nS0VJQ0FnSURKcVBiTDdRRRAB,"So good the butter chicken, gooooo!!!!! Personal very adorable and food sooo good !!!!",8 months ago,54:31.3,5,Louise Wang,2,https://www.google.com/maps/contrib/113249786006255333012/reviews?hl=en,,Laziz Curry Kitchen
ChZDSUhNMG9nS0VJQ0FnSUNKOF9fQlJ3EAE,,8 months ago,54:31.3,5,Amrit C,26,https://www.google.com/maps/contrib/111760214273391487766/reviews?hl=en,,Laziz Curry Kitchen
ChZDSUhNMG9nS0VJQ0FnSUNKMDhHRUxnEAE,,8 months ago,54:31.3,5,Abdul Asilia (bhaa),8,https://www.google.com/maps/contrib/107201776835324873934/reviews?hl=en,,Laziz Curry Kitchen
ChdDSUhNMG9nS0VJQ0FnSUNKNEtpdmlBRRAB,,9 months ago,54:31.3,5,kenneth kahiro,2,https://www.google.com/maps/contrib/102865395029116174803/reviews?hl=en,,Laziz Curry Kitchen
ChZDSUhNMG9nS0VJQ0FnSUR4LTVIWkZnEAE,,9 months ago,54:31.3,4,Hocine Kaci Moussa,0,https://www.google.com/maps/contrib/113709690012354210059/reviews?hl=en,,Laziz Curry Kitchen
ChdDSUhNMG9nS0VJQ0FnSUR4OXZ2WjBBRRAB,"Very nice place, nice staff and most importantly amazing food.",9 months ago,54:31.3,5,Cordelle Twardowski,0,https://www.google.com/maps/contrib/113770747502007193339/reviews?hl=en,,Laziz Curry Kitchen
ChZDSUhNMG9nS0VJQ0FnSUR4eU9leExnEAE,"Great pleace for lunch, fast and affordable. The food is prepared with care and is fresh tasting. The service was friendly and hospital. The dining area was clean and well spaces out. The menu is versatile enough to come a few days a week. …",9 months ago,54:31.3,5,jahangir hunani,21,https://www.google.com/maps/contrib/100256912701379988567/reviews?hl=en,,Laziz Curry Kitchen
ChdDSUhNMG9nS0VJQ0FnSUN4bVl6NV93RRAB,Can't beat the value. Generous portions at very reasonable prices. Will visit regularly!!,9 months ago,54:31.3,4,Angelica M.,103,https://www.google.com/maps/contrib/114600813517328826925/reviews?hl=en,,Laziz Curry Kitchen
ChZDSUhNMG9nS0VJQ0FnSUN4anJIVk5REAE,,10 months ago,54:31.3,4,prasanna ganesan,21,https://www.google.com/maps/contrib/116193483211942156557/reviews?hl=en,,Laziz Curry Kitchen
ChZDSUhNMG9nS0VJQ0FnSUN4aXQ3OUx3EAE,"They used a microwave and heat up everything because the food is made in large batches and kept outside where it gets cold. The microwave dries up the meat. Further, the food at this place was very tasteless which is surprising because …",10 months ago,54:31.3,1,Usha Lakhan,0,https://www.google.com/maps/contrib/105666082075124851940/reviews?hl=en,,Laziz Curry Kitchen
ChZDSUhNMG9nS0VJQ0FnSUNObF8zMGJBEAE,,2 months ago,54:57.4,4,L. C.,0,https://www.google.com/maps/contrib/117820745847552701634/reviews?hl=en,,Bay St Deli Kosher
ChdDSUhNMG9nS0VJQ0FnSUMxOU95RTFRRRAB,$12 for a hot dog! $18 for a foot long!  Completely overpriced. Prices like these id think I was at an overpriced entertainment arena for mediocre sports teams…oh wait. Never mind makes sense.,2 months ago,54:57.4,2,H K,5,https://www.google.com/maps/contrib/114939177216366160013/reviews?hl=en,,Bay St Deli Kosher
ChdDSUhNMG9nS0VJQ0FnSURWcjlDSnp3RRAB,Best place to get a kosher foot long hotdog and don’t forget their amazing curly fries!!  GO LEAFS GO!!,3 months ago,54:57.4,5,Michael Ritter,11,https://www.google.com/maps/contrib/105210853246125557183/reviews?hl=en,,Bay St Deli Kosher
ChZDSUhNMG9nS0VJQ0FnSURWaXR6UkNnEAE,I love it and go there if I'm in the area 😍😍😍😍😍 …,3 months ago,54:57.4,5,Harun Musa,1,https://www.google.com/maps/contrib/100052047621403448629/reviews?hl=en,,Bay St Deli Kosher
ChdDSUhNMG9nS0VJQ0FnSUNwNXJucTN3RRAB,I was so disappointed after looking forward to a good kosher hog dog.  Dog was just ok nothing special and the bun it was on was cold thick and dense.,7 months ago,54:57.4,1,Morris Rozen,0,https://www.google.com/maps/contrib/114766154944386842836/reviews?hl=en,,Bay St Deli Kosher
ChdDSUhNMG9nS0VJQ0FnSUNKNEktQTR3RRAB,"Visited the location inside the Rogers Centre on June 18th. The chef and his team were very professional, and ensure that the area remains clean and kosher. I do not eat strictly kosher myself. I enjoyed my chicken fingers and curly fries …",9 months ago,54:57.4,5,Kaeli Caster,1,https://www.google.com/maps/contrib/114389436205190687340/reviews?hl=en,,Bay St Deli Kosher
ChdDSUhNMG9nS0VJQ0FnSURoXy0zM3N3RRAB,,11 months ago,54:57.4,5,Shua Merovitch,0,https://www.google.com/maps/contrib/112115095713604766948/reviews?hl=en,,Bay St Deli Kosher
ChZDSUhNMG9nS0VJQ0FnSURHemZQRkNnEAE,"Kosher food by Section 104 in Scotiabank Arena.  I've posted their menu below, there are no dairy options, and their prices …",2 years ago,54:57.4,5,Maurice,45,https://www.google.com/maps/contrib/103400763385443457217/reviews?hl=en,,Bay St Deli Kosher
ChZDSUhNMG9nS0VJQ0FnSUQ5c2ZLeE5BEAE,Good food/ long wait/ meh service. Would I go again: yes …,2 days ago,55:30.5,4,Raya Schwets,226,https://www.google.com/maps/contrib/100343436768470519497/reviews?hl=en,,Cafe Landwer
ChdDSUhNMG9nS0VJQ0FnSUQ5OXJhOGlRRRAB,,4 days ago,55:30.5,5,Lis Cavalcante,4,https://www.google.com/maps/contrib/100461768210459416636/reviews?hl=en,,Cafe Landwer
ChZDSUhNMG9nS0VJQ0FnSUQ5dXV1MUl3EAE,,5 days ago,55:30.5,5,Shivani Sachdeva,0,https://www.google.com/maps/contrib/101084715777407443300/reviews?hl=en,,Cafe Landwer
ChdDSUhNMG9nS0VJQ0FnSUQ5b3FLNTRBRRAB,,6 days ago,55:30.5,5,Debra D,13,https://www.google.com/maps/contrib/101795085289334935001/reviews?hl=en,,Cafe Landwer
ChZDSUhNMG9nS0VJQ0FnSUQ5dU9tdVRnEAE,,a week ago,55:30.5,5,Aman Gusain,8,https://www.google.com/maps/contrib/109314680787118303147/reviews?hl=en,,Cafe Landwer
ChdDSUhNMG9nS0VJQ0FnSUQ5Mko3ZGpRRRAB,,a week ago,55:30.5,5,Hanri Nel,3,https://www.google.com/maps/contrib/110018554904209454822/reviews?hl=en,,Cafe Landwer
ChdDSUhNMG9nS0VJQ0FnSURCcjY2Ui13RRAB,Loved this place! A little pricy but some of the best falafel I've had! It does get quite busy though especially for brunch so expect a wait.,a week ago,55:30.5,5,Vanessa K,99,https://www.google.com/maps/contrib/109754434431335780910/reviews?hl=en,,Cafe Landwer
ChZDSUhNMG9nS0VJQ0FnSUNzOGIyZlBnEAE,I used to really like coming here. Food is average for the price point. I came back here after a few years and it feels more crowded as there are a lot more tables in the same space.,a week ago,55:30.5,5,Shankavi Siva,284,https://www.google.com/maps/contrib/109228985718608375774/reviews?hl=en,,Cafe Landwer
ChZDSUhNMG9nS0VJQ0FnSUM5bmY2NWRnEAE,,a week ago,55:30.5,5,Peyman Rezaee,95,https://www.google.com/maps/contrib/114547836381678442524/reviews?hl=en,,Cafe Landwer
ChZDSUhNMG9nS0VJQ0FnSUM5OWV6aVB3EAE,,a week ago,55:30.5,5,Maureen Legue,123,https://www.google.com/maps/contrib/103405147220263856679/reviews?hl=en,,Cafe Landwer
ChZDSUhNMG9nS0VJQ0FnSUM5dGZmRWNBEAE,"Go-to spot for either meeting up for lunch with a friend or going in (during non-peak hours) for a wfh session. Food is consistent, making Cafe Landwer a reliable spot to go to often. Overall good",a week ago,55:30.5,3,Geena Q,19,https://www.google.com/maps/contrib/113545873606874207059/reviews?hl=en,,Cafe Landwer
ChdDSUhNMG9nS0VJQ0FnSUM5aWEyZTRnRRAB,Amazing,2 weeks ago,55:30.5,5,Karen Sl,14,https://www.google.com/maps/contrib/101884885584117965228/reviews?hl=en,,Cafe Landwer
ChdDSUhNMG9nS0VJQ0FnSUM5NGRDMjBBRRAB,"This is a lovely downtown place, full of life. The food was good, but not spectacular - it reminded me of a classic American breakfast place, with a modern touch (and more dietary options). The service was friendly, and I understand the …",2 weeks ago,55:30.5,4,Alicia Marinache,159,https://www.google.com/maps/contrib/118182862186099864838/reviews?hl=en,,Cafe Landwer
ChdDSUhNMG9nS0VJQ0FnSUQ1NnRyVzN3RRAB,,2 weeks ago,55:30.5,5,DIMIS KAIMEN,53,https://www.google.com/maps/contrib/112078323571108768055/reviews?hl=en,,Cafe Landwer
ChdDSUhNMG9nS0VJQ0FnSURkdi1DQ2xnRRAB,Had a great meal and beer after a hockey game! Loved the shawarma couscous plate. I would also recommend the shakshuka for brunch if you find yourself here in the morning.,3 weeks ago,55:30.5,4,Andrew Aslanidis,100,https://www.google.com/maps/contrib/109507173145747970518/reviews?hl=en,,Cafe Landwer
ChZDSUhNMG9nS0VJQ0FnSURkMzR5UEl3EAE,I ordered breakfast and a coffee. Food and coffee were great and tasty. Breakfast portion was a bit more than I am used to. Overall great experience. It was $20 for breakfast and coffee and I picked the cheapest breakfast item.,3 weeks ago,55:30.6,5,Victor Stratan,50,https://www.google.com/maps/contrib/114595415396215580228/reviews?hl=en,,Cafe Landwer
ChdDSUhNMG9nS0VJQ0FnSURkaDhmWjVBRRAB,,3 weeks ago,55:30.6,1,Ira Gut,0,https://www.google.com/maps/contrib/107384729042667838378/reviews?hl=en,,Cafe Landwer
ChZDSUhNMG9nS0VJQ0FnSURkM1kycUpBEAE,,3 weeks ago,55:30.6,5,Ranjit Singh,18,https://www.google.com/maps/contrib/105135679050067591778/reviews?hl=en,,Cafe Landwer
ChdDSUhNMG9nS0VJQ0FnSURkdGQyUjR3RRAB,,3 weeks ago,55:30.6,5,Melanie Atkinson,119,https://www.google.com/maps/contrib/110586363456610355165/reviews?hl=en,,Cafe Landwer
ChdDSUhNMG9nS0VJQ0FnSURkMmZUeDdRRRAB,,3 weeks ago,55:30.6,5,Ashley,118,https://www.google.com/maps/contrib/104686851644136770317/reviews?hl=en,,Cafe Landwer
ChZDSUhNMG9nS0VJQ0FnSURkNVBETEVnEAE,Service was slow,3 weeks ago,55:37.1,4,Myriam MG,9,https://www.google.com/maps/contrib/117599192501935778641/reviews?hl=en,,Cafe Landwer
ChdDSUhNMG9nS0VJQ0FnSURkN3B2RnNRRRAB,"Would definitely recommend their chicken hummus with pita.. my complain was the pita bread not hot. It was soft but at room temperature. The hummus and the chicken tasted really good. The service was ok, it wasn't intuitive like I had to …",3 weeks ago,55:37.1,4,Kamalika Deka,34,https://www.google.com/maps/contrib/108232347630056413206/reviews?hl=en,,Cafe Landwer
ChZDSUhNMG9nS0VJQ0FnSURkMXBmMktBEAE,,3 weeks ago,55:37.1,5,Aboud Dandachi,65,https://www.google.com/maps/contrib/107109616421044323309/reviews?hl=en,,Cafe Landwer
ChZDSUhNMG9nS0VJQ0FnSURkbW8yM0V3EAE,Great food and great ambiance,3 weeks ago,55:37.1,5,Srimanta Bagchi,0,https://www.google.com/maps/contrib/116379875583223985637/reviews?hl=en,,Cafe Landwer
ChZDSUhNMG9nS0VJQ0FnSURkcW9mM1B3EAE,"The food is delicious, the atmosphere is pleasant and the service is very good, except that from my opinion it took approximately 25 minutes to receive our food after ordering.",3 weeks ago,55:37.1,4,Evolk Evolk,2,https://www.google.com/maps/contrib/109999934046587382534/reviews?hl=en,,Cafe Landwer
ChZDSUhNMG9nS0VJQ0FnSURkaUxhNll3EAE,,a month ago,55:37.1,5,Pedram Pourheydar,3,https://www.google.com/maps/contrib/110783452177295439178/reviews?hl=en,,Cafe Landwer
ChdDSUhNMG9nS0VJQ0FnSUQteVk3WHdRRRAB,"I was very excited to try Cafe Landwer especially the chicken schnitzel. However, I found this particular dish very underwhelming and bland. My friend ordered the chicken shawarma and enjoyed it though. We also enjoyed the rozalach for dessert.",a month ago,55:37.1,3,Shameeza A,60,https://www.google.com/maps/contrib/112752038815434627558/reviews?hl=en,,Cafe Landwer
ChZDSUhNMG9nS0VJQ0FnSUNkXzRhNE1REAE,Great food. Went for dinner. Had their chicken shawarma plate. Good quantity and good atmosphere.,a month ago,55:37.1,5,Rhea Khera,42,https://www.google.com/maps/contrib/107531916311326617508/reviews?hl=en,,Cafe Landwer
ChdDSUhNMG9nS0VJQ0FnSUNkNTR1dmtnRRAB,,a month ago,55:37.1,5,Andrew Sohm,37,https://www.google.com/maps/contrib/103528442010988648173/reviews?hl=en,,Cafe Landwer
ChZDSUhNMG9nS0VJQ0FnSUNkdTRYcld3EAE,Loved the food. Great staff. Warm ambiance,a month ago,55:37.1,5,Fariba Haghighi,73,https://www.google.com/maps/contrib/110767708669430200260/reviews?hl=en,,Cafe Landwer
ChdDSUhNMG9nS0VJQ0FnSUNkbzRLUnhBRRAB,,a month ago,55:43.6,4,alonso bulle,190,https://www.google.com/maps/contrib/115911345571231477372/reviews?hl=en,,Cafe Landwer
ChZDSUhNMG9nS0VJQ0FnSUNkdzlDS2NBEAE,I would recommend to visit this place their food is so delicious.,a month ago,55:43.7,5,Rajdeep kaur Dhillon,1,https://www.google.com/maps/contrib/102258693884966492798/reviews?hl=en,,Cafe Landwer
ChdDSUhNMG9nS0VJQ0FnSUNkMVpxc3VBRRAB,,a month ago,55:43.7,5,George O,0,https://www.google.com/maps/contrib/108519161630587432106/reviews?hl=en,,Cafe Landwer
ChdDSUhNMG9nS0VJQ0FnSUNkLWRDYWxRRRAB,Awesome food and awesome atmosphere.  Very good option for breakfast,a month ago,55:43.7,5,Nancy brar,112,https://www.google.com/maps/contrib/107638384007735071096/reviews?hl=en,,Cafe Landwer
ChZDSUhNMG9nS0VJQ0FnSUNkOGNpVGFnEAE,,a month ago,55:43.7,5,mariya joy,8,https://www.google.com/maps/contrib/111237422601093537163/reviews?hl=en,,Cafe Landwer
ChdDSUhNMG9nS0VJQ0FnSUNkd2QzeThBRRAB,"Food was ok, thought it would be better. Ordered the eggs bene, received the end piece of chalah loaf and it was super dry. Would try again, but get something different.",a month ago,55:43.7,4,Richard Scane,44,https://www.google.com/maps/contrib/117278446414326707713/reviews?hl=en,,Cafe Landwer
ChdDSUhNMG9nS0VJQ0FnSUNkLXRhWWh3RRAB,Excellent. Nothing else needs to be said.,a month ago,55:43.7,5,Erez Yaron,190,https://www.google.com/maps/contrib/117134723276775349723/reviews?hl=en,,Cafe Landwer
ChdDSUhNMG9nS0VJQ0FnSUNkakwyazJRRRAB,,a month ago,55:43.7,5,Joshua Shiman,15,https://www.google.com/maps/contrib/104457903696638912086/reviews?hl=en,,Cafe Landwer
